STATE,CWA,COUNTYNAME,FIPS,TIME_ZONE,FE_AREA,LON,LAT
MS,JAN,Hinds,28049,C,cc,-90.4427,32.2667
MS,JAN,Grenada,28043,C,nc,-89.802,33.77
MS,MOB,Greene,28041,C,se,-88.6392,31.2142
MS,MOB,George,28039,C,se,-88.644,30.8626
MS,JAN,Franklin,28037,C,sw,-90.8978,31.4772
MS,MEG,DeSoto,28033,C,nw,-89.9918,34.8754
MS,JAN,Covington,28031,C,se,-89.5526,31.6332
MS,JAN,Copiah,28029,C,cc,-90.4488,31.8692
MS,LIX,Hancock,28045,C,ss,-89.4887,30.4164
MS,LIX,Jackson,28059,C,ss,-88.6362,30.5459
MS,LIX,Harrison,28047,C,ss,-89.1185,30.515
MS,LIX,Pike,28113,C,ss,-90.4042,31.1749
MS,JAN,Jasper,28061,C,ec,-89.1189,32.0191
MS,JAN,Forrest,28035,C,se,-89.2579,31.1889
MT,TFX,Beaverhead,30001,M,sw,-112.8988,45.1328
MT,TFX,Blaine,30005,M,nc,-108.9586,48.4327
MT,TFX,Broadwater,30007,M,sw,-111.4955,46.3319
MT,BYZ,Carter,30011,M,se,-104.5362,45.5168
MT,TFX,Cascade,30013,M,cc,-111.3472,47.308
MT,TFX,Chouteau,30015,M,nc,-110.4352,47.8806
MT,BYZ,Custer,30017,M,se,-105.5718,46.2527
MT,GGW,Daniels,30019,M,ne,-105.5485,48.7838
MT,GGW,Dawson,30021,M,ne,-104.8994,47.2664
MT,MSO,Deer Lodge,30023,M,wc,-113.0677,46.0608
MT,BYZ,Fallon,30025,M,se,-104.4174,46.334
MT,TFX,Fergus,30027,M,cc,-109.2243,47.2636
MT,GGW,Garfield,30033,M,ne,-106.9928,47.2777
MT,TFX,Hill,30041,M,nc,-110.1113,48.6282
MT,TFX,Jefferson,30043,M,sw,-112.0937,46.1485
MT,TFX,Judith Basin,30045,M,cc,-110.2661,47.0455
MT,TFX,Liberty,30051,M,nc,-111.0246,48.5617
MT,GGW,McCone,30055,M,ne,-105.7953,47.6452
MT,TFX,Madison,30057,M,sw,-111.9203,45.3008
MT,TFX,Meagher,30059,M,cc,-110.8856,46.5982
MT,MSO,Mineral,30061,M,wc,-114.9985,47.1474
MT,BYZ,Musselshell,30065,M,cc,-108.3977,46.4966
MT,GGW,Petroleum,30069,M,ne,-108.2501,47.1175
MT,BYZ,Powder River,30075,M,se,-105.6301,45.395
MT,GGW,Prairie,30079,M,ne,-105.378,46.8605
MT,GGW,Richland,30083,M,ne,-104.5613,47.7879
MT,GGW,Sheridan,30091,M,ne,-104.5046,48.7212
MT,MSO,Silver Bow,30093,M,wc,-112.6567,45.9024
MT,TFX,Toole,30101,M,nc,-111.6957,48.6552
MT,BYZ,Treasure,30103,M,se,-107.2717,46.2115
MT,GGW,Wibaux,30109,M,ne,-104.249,46.9653
MT,BYZ,Yellowstone,30111,M,sc,-108.2744,45.9372
MT,MSO,Lincoln,30053,M,nw,-115.4051,48.5425
MT,BYZ,Sweet Grass,30097,M,sc,-109.941,45.8137
MT,BYZ,Stillwater,30095,M,sc,-109.3948,45.6694
MT,MSO,Powell,30077,M,wc,-112.9362,46.8566
MT,TFX,Teton,30099,M,nc,-112.2408,47.8373
MT,BYZ,Park,30067,M,sc,-110.5263,45.4884
MT,TFX,Gallatin,30031,M,sc,-111.1703,45.5403
MT,MSO,Missoula,30063,M,wc,-113.9237,47.0364
MT,MSO,Granite,30039,M,wc,-113.4403,46.4045
MT,BYZ,Golden Valley,30037,M,cc,-109.1749,46.3812
MT,BYZ,Wheatland,30107,M,cc,-109.8444,46.4664
MT,BYZ,Carbon,30009,M,sc,-109.0283,45.2273
MT,MSO,Lake,30047,M,nw,-114.0892,47.6459
MT,MSO,Sanders,30089,M,nw,-115.1333,47.6749
MT,MSO,Flathead,30029,M,nw,-114.0496,48.2951
MT,TFX,Glacier,30035,M,nc,-112.995,48.7058
MT,TFX,Pondera,30073,M,nc,-112.2288,48.2283
MT,TFX,Lewis and Clark,30049,M,wc,-112.3903,47.1223
MT,MSO,Ravalli,30081,M,wc,-114.1207,46.0817
MT,GGW,Phillips,30071,M,ne,-107.9133,48.2591
MT,BYZ,Big Horn,30003,M,sc,-107.4897,45.4235
MT,BYZ,Rosebud,30087,M,se,-106.7308,46.2297
MT,GGW,Roosevelt,30085,M,ne,-105.0165,48.2946
MT,GGW,Valley,30105,M,ne,-106.6675,48.3653
NC,RAH,Hoke,37093,E,cc,-79.2371,35.0174
NC,RAH,Alamance,37001,E,cc,-79.3995,36.044
NC,GSP,Alexander,37003,E,pd,-81.1772,35.9211
NC,RNK,Alleghany,37005,E,nw,-81.1286,36.4915
NC,RAH,Anson,37007,E,cc,-80.1027,34.9738
NC,RNK,Ashe,37009,E,nw,-81.501,36.4346
NC,GSP,Avery,37011,E,ww,-81.9224,36.0766
NC,GSP,Buncombe,37021,E,ww,-82.5302,35.6112
NC,GSP,Cabarrus,37025,E,pd,-80.5519,35.3868
NC,RNK,Caswell,37033,E,nc,-79.3337,36.3934
NC,GSP,Catawba,37035,E,pd,-81.2144,35.6626
NC,RAH,Chatham,37037,E,cc,-79.2553,35.7027
NC,MRX,Cherokee,37039,E,sw,-84.0635,35.1339
NC,MRX,Clay,37043,E,sw,-83.7502,35.0572
NC,GSP,Cleveland,37045,E,pd,-81.5554,35.334
NC,RAH,Cumberland,37051,E,cc,-78.8273,35.0485
NC,RAH,Davidson,37057,E,cc,-80.2127,35.7932
NC,GSP,Davie,37059,E,pd,-80.5446,35.9292
NC,RAH,Durham,37063,E,cc,-78.8764,36.0359
NC,RAH,Edgecombe,37065,E,cc,-77.5971,35.9129
NC,RAH,Forsyth,37067,E,cc,-80.2563,36.1304
NC,RAH,Franklin,37069,E,cc,-78.2857,36.0827
NC,GSP,Gaston,37071,E,pd,-81.1801,35.2945
NC,GSP,Graham,37075,E,ww,-83.8335,35.3502
NC,RAH,Granville,37077,E,cc,-78.653,36.304
NC,MHX,Greene,37079,E,ee,-77.6756,35.4852
NC,RAH,Guilford,37081,E,cc,-79.789,36.0794
NC,RAH,Halifax,37083,E,cc,-77.6519,36.2575
NC,GSP,Haywood,37087,E,ww,-82.9822,35.5561
NC,GSP,Henderson,37089,E,ww,-82.4799,35.3362
NC,GSP,Iredell,37097,E,pd,-80.8736,35.8072
NC,RAH,Lee,37105,E,cc,-79.1716,35.475
NC,GSP,Lincoln,37109,E,pd,-81.2239,35.4862
NC,GSP,Macon,37113,E,ww,-83.4221,35.1504
NC,GSP,Madison,37115,E,ww,-82.7057,35.8581
NC,GSP,Mecklenburg,37119,E,pd,-80.8328,35.2468
NC,GSP,Mitchell,37121,E,ww,-82.1634,36.0133
NC,RAH,Montgomery,37123,E,cc,-79.9054,35.3324
NC,RAH,Moore,37125,E,cc,-79.4813,35.3107
NC,RNK,Yadkin,37197,E,nw,-80.6653,36.1605
NC,RAH,Orange,37135,E,cc,-79.1205,36.0614
NC,RAH,Person,37145,E,cc,-78.9717,36.3901
NC,MHX,Pitt,37147,E,ee,-77.3748,35.5935
NC,RAH,Randolph,37151,E,cc,-79.806,35.7103
NC,RAH,Richmond,37153,E,cc,-79.748,35.0059
NC,ILM,Robeson,37155,E,se,-79.1035,34.6401
NC,RNK,Rockingham,37157,E,nc,-79.7751,36.3961
NC,RAH,Scotland,37165,E,cc,-79.4805,34.8411
NC,RAH,Stanly,37167,E,cc,-80.2507,35.312
NC,RNK,Stokes,37169,E,nc,-80.2395,36.4018
NC,RNK,Surry,37171,E,nw,-80.6882,36.4148
NC,GSP,Swain,37173,E,ww,-83.4927,35.4867
NC,GSP,Transylvania,37175,E,ww,-82.7983,35.2022
NC,GSP,Union,37179,E,pd,-80.5307,34.9884
NC,RAH,Vance,37181,E,cc,-78.4083,36.3648
NC,RAH,Wake,37183,E,cc,-78.6504,35.7901
NC,RAH,Warren,37185,E,cc,-78.1069,36.3966
NC,RNK,Watauga,37189,E,nw,-81.6969,36.2313
NC,RNK,Wilkes,37193,E,nw,-81.1638,36.2065
NC,RAH,Wilson,37195,E,cc,-77.9185,35.7048
NC,GSP,Yancey,37199,E,ww,-82.3076,35.8989
NC,RAH,Nash,37127,E,cc,-77.9864,35.9672
NC,GSP,Rowan,37159,E,pd,-80.5247,35.6396
NC,RAH,Johnston,37101,E,cc,-78.3657,35.5176
NC,MHX,Lenoir,37107,E,ee,-77.6416,35.2393
NC,RAH,Wayne,37191,E,cc,-78.004,35.3638
NC,RAH,Harnett,37085,E,cc,-78.8693,35.3687
NC,RAH,Sampson,37163,E,cc,-78.3712,34.9915
NC,ILM,Columbus,37047,E,se,-78.655,34.2655
NC,MHX,Dare,37055,E,ee,-75.8009,35.7715
NC,MHX,Pamlico,37137,E,ee,-76.7488,35.1407
NC,ILM,Bladen,37017,E,se,-78.5632,34.6143
NC,MHX,Jones,37103,E,ee,-77.3555,35.0222
NC,MHX,Duplin,37061,E,ee,-77.9333,34.9365
NC,GSP,McDowell,37111,E,ww,-82.0487,35.6813
NC,GSP,Polk,37149,E,ww,-82.1696,35.2793
NC,GSP,Rutherford,37161,E,ww,-81.9202,35.4023
NC,GSP,Jackson,37099,E,ww,-83.1408,35.2874
NC,GSP,Caldwell,37027,E,ww,-81.5465,35.953
NC,GSP,Burke,37023,E,ww,-81.7045,35.7495
NC,MHX,Craven,37049,E,ee,-77.0969,35.1262
NC,MHX,Beaufort,37013,E,ee,-76.8631,35.4947
NC,MHX,Martin,37117,E,ee,-77.1072,35.8416
,,,,,,,
NJ,OKX,Essex,34013,E,ne,-74.1293,40.69
,,,,,,,
NJ,OKX,Hudson,34017,E,ne,-74.0825,40.7068
NC,MHX,Carteret,37031,E,ee,-76.6707,34.8306
NC,MHX,Onslow,37133,E,ee,-77.4342,34.7374
,,,,,,,
NJ,OKX,Union,34039,E,ne,-74.1597,40.6572
NC,MHX,Hyde,37095,E,ee,-76.2485,35.5318
NC,MHX,Washington,37187,E,ee,-76.5767,35.8221
NC,MHX,Tyrrell,37177,E,ee,-76.2118,35.8161
,,,,,,,
NC,AKQ,Gates,37073,E,ne,-76.7011,36.4449
NC,AKQ,Northampton,37131,E,ne,-77.3967,36.4177
NY,OKX,Bronx,36005,E,se,-73.8669,40.8527
,,,,,,,
NY,OKX,New York,36061,E,se,-73.9689,40.7786
,,,,,,,
NY,OKX,Queens,36081,E,se,-73.8177,40.7067
,,,,,,,
NY,OKX,Richmond,36085,E,se,-74.1557,40.5802
,,,,,,,
NY,OKX,Westchester,36119,E,se,-73.8998,40.9601
,,,,,,,
NC,AKQ,Bertie,37015,E,ne,-76.7246,36.1197
,,,,,,,
NC,ILM,Brunswick,37019,E,se,-78.0599,33.9633
ND,BIS,Divide,38023,C,nw,-103.4873,48.8149
ND,FGF,Eddy,38027,C,ne,-98.9016,47.7176
ND,BIS,Emmons,38029,C,sc,-100.2388,46.2851
ND,BIS,Foster,38031,C,se,-98.8831,47.4571
ND,BIS,Golden Valley,38033,M,sw,-103.8467,46.9402
ND,FGF,Grand Forks,38035,C,ne,-97.457,47.9219
ND,BIS,Grant,38037,M,sc,-101.6397,46.3583
ND,FGF,Griggs,38039,C,se,-98.2371,47.4572
ND,BIS,Hettinger,38041,M,sw,-102.4603,46.4326
ND,BIS,Kidder,38043,C,sc,-99.7801,46.9802
ND,BIS,LaMoure,38045,C,se,-98.5355,46.4569
ND,BIS,Logan,38047,C,se,-99.4775,46.4574
ND,BIS,McHenry,38049,C,nc,-100.6363,48.2346
ND,BIS,McIntosh,38051,C,se,-99.4412,46.1119
ND,BIS,McLean,38055,C,sc,-101.3219,47.607
ND,BIS,Mercer,38057,C,sc,-101.8315,47.3092
ND,BIS,Mountrail,38061,C,nw,-102.3556,48.2013
ND,FGF,Nelson,38063,C,ne,-98.1921,47.9216
ND,BIS,Oliver,38065,C,sc,-101.3403,47.1153
ND,FGF,Pembina,38067,C,ne,-97.5517,48.7672
ND,BIS,Pierce,38069,C,nc,-99.9718,48.2496
ND,FGF,Ramsey,38071,C,ne,-98.7201,48.2689
ND,FGF,Ransom,38073,C,se,-97.6575,46.4561
ND,BIS,Renville,38075,C,nc,-101.6581,48.7192
ND,BIS,Rolette,38079,C,nc,-99.8411,48.7724
ND,FGF,Sargent,38081,C,se,-97.6306,46.1078
ND,BIS,Sheridan,38083,C,sc,-100.3456,47.5754
ND,BIS,Slope,38087,M,sw,-103.4599,46.4472
ND,BIS,Stark,38089,M,sw,-102.655,46.8107
ND,FGF,Steele,38091,C,se,-97.7247,47.4562
ND,BIS,Stutsman,38093,C,se,-98.9588,46.9792
ND,FGF,Towner,38095,C,ne,-99.2459,48.6856
ND,FGF,Traill,38097,C,se,-97.1615,47.4542
ND,BIS,Williams,38105,C,nw,-103.4802,48.3437
ND,BIS,Adams,38001,M,sw,-102.5285,46.0969
ND,FGF,Barnes,38003,C,se,-98.0716,46.9361
ND,FGF,Benson,38005,C,ne,-99.366,48.0694
ND,BIS,Billings,38007,M,sw,-103.3764,47.0234
ND,BIS,Bottineau,38009,C,nc,-100.8335,48.7921
ND,BIS,Bowman,38011,M,sw,-103.5207,46.1126
ND,BIS,Burke,38013,C,nw,-102.5182,48.7909
ND,BIS,Burleigh,38015,C,sc,-100.4688,46.9774
ND,FGF,Cass,38017,C,se,-97.2481,46.933
ND,FGF,Cavalier,38019,C,ne,-98.465,48.7721
ND,BIS,Dickey,38021,C,se,-98.5045,46.1102
ND,BIS,Ward,38101,C,nc,-101.5419,48.2218
ND,BIS,Wells,38103,C,sc,-99.661,47.5876
ND,BIS,Morton,38059,C,sc,-101.2811,46.7161
ND,BIS,McKenzie,38053,CM,nw,-103.3953,47.7402
ND,BIS,Dunn,38025,CM,sw,-102.6183,47.3568
ND,BIS,Sioux,38085,CM,sc,-101.0404,46.1127
ND,FGF,Richland,38077,C,se,-96.9483,46.2646
ND,FGF,Walsh,38099,C,ne,-97.7214,48.3694
NE,LBF,Deuel,31049,M,pa,-102.3339,41.1116
NE,FSD,Dixon,31051,C,ne,-96.8678,42.4932
NE,OAX,Dodge,31053,C,ec,-96.6542,41.5777
NE,OAX,Douglas,31055,C,ec,-96.1544,41.2953
NE,GLD,Dundy,31057,M,sw,-101.6879,40.1762
NE,GID,Fillmore,31059,C,sc,-97.5964,40.5247
NE,GID,Franklin,31061,C,sc,-98.9527,40.1764
NE,LBF,Frontier,31063,C,sw,-100.3942,40.5301
NE,GID,Furnas,31065,C,sc,-99.9123,40.1765
NE,OAX,Gage,31067,C,se,-96.6893,40.2619
NE,LBF,Garden,31069,M,pa,-102.3354,41.6194
NE,LBF,Garfield,31071,C,nc,-98.9914,41.9143
NE,GID,Gosper,31073,C,sc,-99.8307,40.5148
NE,LBF,Grant,31075,M,wc,-101.7405,41.915
NE,GID,Greeley,31077,C,cc,-98.5212,41.5675
NE,GID,Hall,31079,C,sc,-98.5022,40.8725
NE,GID,Hamilton,31081,C,sc,-98.0233,40.8735
NE,GID,Harlan,31083,C,sc,-99.4046,40.1765
NE,LBF,Hayes,31085,C,sw,-101.0618,40.5248
NE,GLD,Hitchcock,31087,C,sw,-101.0422,40.1763
NE,LBF,Holt,31089,C,nc,-98.7838,42.4557
NE,LBF,Hooker,31091,M,wc,-101.1353,41.9159
NE,GID,Howard,31093,C,cc,-98.5171,41.22
NE,OAX,Jefferson,31095,C,se,-97.1426,40.1757
NE,OAX,Johnson,31097,C,se,-96.2649,40.3926
NE,GID,Kearney,31099,C,sc,-98.948,40.5067
NE,LBF,Keith,31101,M,sw,-101.6613,41.1988
NE,LBF,Keya Paha,31103,C,nc,-99.7124,42.8789
NE,CYS,Kimball,31105,M,pa,-103.715,41.1977
NE,OAX,Knox,31107,C,ne,-97.8919,42.6369
NE,CYS,Banner,31007,M,pa,-103.7104,41.546
NE,LBF,Blaine,31009,C,nc,-99.9769,41.9128
NE,OAX,Boone,31011,C,ne,-98.0673,41.7068
NE,CYS,Box Butte,31013,M,pa,-103.0857,42.2198
NE,LBF,Boyd,31015,C,nc,-98.7665,42.8997
NE,LBF,Brown,31017,C,nc,-99.9295,42.43
NE,GID,Buffalo,31019,C,sc,-99.075,40.8551
NE,OAX,Burt,31021,C,ec,-96.3287,41.8515
NE,OAX,Butler,31023,C,ec,-97.1306,41.2242
NE,OAX,Cass,31025,C,se,-96.1408,40.9098
NE,OAX,Cedar,31027,C,ne,-97.2523,42.5993
NE,LBF,Chase,31029,M,sw,-101.6979,40.5242
NE,CYS,Cheyenne,31033,M,pa,-102.995,41.2198
NE,GID,Clay,31035,C,sc,-98.0512,40.5244
NE,OAX,Colfax,31037,C,ne,-97.0867,41.5731
NE,OAX,Cuming,31039,C,ne,-96.7874,41.9164
NE,LBF,Custer,31041,C,cc,-99.7262,41.3943
NE,FSD,Dakota,31043,C,ne,-96.5646,42.3911
NE,CYS,Dawes,31045,M,pa,-103.1355,42.7197
NE,GID,Dawson,31047,C,sc,-99.8195,40.8699
NE,OAX,Lancaster,31109,C,se,-96.6878,40.7841
NE,LBF,Lincoln,31111,C,sw,-100.7452,41.0478
NE,LBF,Logan,31113,C,wc,-100.4829,41.5665
NE,LBF,Loup,31115,C,nc,-99.4544,41.9138
NE,LBF,McPherson,31117,C,wc,-101.0605,41.5681
NE,OAX,Madison,31119,C,ne,-97.6008,41.9167
NE,GID,Merrick,31121,C,cc,-98.0376,41.1698
NE,CYS,Morrill,31123,M,pa,-103.0105,41.716
NE,GID,Nance,31125,C,cc,-97.9923,41.3973
NE,OAX,Nemaha,31127,C,se,-95.8486,40.3881
NE,GID,Nuckolls,31129,C,sc,-98.0472,40.1764
NE,OAX,Otoe,31131,C,se,-96.1348,40.6485
NE,OAX,Pawnee,31133,C,se,-96.237,40.1314
NE,LBF,Perkins,31135,M,sw,-101.6496,40.8509
NE,GID,Phelps,31137,C,sc,-99.4145,40.5111
NE,OAX,Pierce,31139,C,ne,-97.6013,42.2644
NE,OAX,Platte,31141,C,ne,-97.5198,41.5701
NE,GID,Polk,31143,C,ec,-97.5684,41.1869
NE,GLD,Red Willow,31145,C,sw,-100.4768,40.1758
NE,OAX,Richardson,31147,C,se,-95.7167,40.1249
NE,LBF,Rock,31149,C,nc,-99.45,42.4213
NE,OAX,Saline,31151,C,se,-97.1408,40.524
NE,OAX,Sarpy,31153,C,ec,-96.1119,41.1131
NE,OAX,Saunders,31155,C,ec,-96.6373,41.2261
NE,CYS,Scotts Bluff,31157,M,pa,-103.708,41.8506
NE,OAX,Seward,31159,C,se,-97.1395,40.8723
NE,LBF,Sheridan,31161,M,pa,-102.409,42.5048
NE,GID,Sherman,31163,C,cc,-98.9763,41.2205
NE,GID,York,31185,C,ec,-97.5971,40.8727
NE,GID,Thayer,31169,C,sc,-97.5947,40.1763
NE,LBF,Thomas,31171,C,nc,-100.5559,41.9135
NE,OAX,Thurston,31173,C,ne,-96.5441,42.1582
NE,GID,Valley,31175,C,cc,-98.9819,41.5673
NE,OAX,Washington,31177,C,ec,-96.2218,41.5311
NE,OAX,Wayne,31179,C,ne,-97.1193,42.2092
NE,GID,Webster,31181,C,sc,-98.4999,40.1764
NE,LBF,Wheeler,31183,C,nc,-98.5282,41.9148
NE,GID,Adams,31001,C,sc,-98.5012,40.5245
NE,OAX,Stanton,31167,C,ne,-97.1939,41.9169
NE,LBF,Arthur,31005,M,wc,-101.6959,41.5689
NE,OAX,Antelope,31003,C,ne,-98.0667,42.177
NE,CYS,Sioux,31165,M,pa,-103.7589,42.4877
NE,LBF,Cherry,31031,MC,nc,-101.1186,42.5449
NH,GYX,Sullivan,33019,E,cc,-72.2223,43.3612
NH,GYX,Belknap,33001,E,cc,-71.4233,43.5188
NH,GYX,Cheshire,33005,E,ss,-72.2512,42.9193
NH,GYX,Strafford,33017,E,cc,-71.0293,43.2975
NH,GYX,Merrimack,33013,E,cc,-71.6802,43.2977
NH,GYX,Carroll,33003,E,nn,-71.2028,43.8739
NH,GYX,Hillsborough,33011,E,ss,-71.716,42.9153
NH,GYX,Rockingham,33015,E,ss,-71.1251,42.9877
NH,GYX,Coos,33007,E,nn,-71.3057,44.6893
NH,GYX,Grafton,33009,E,nn,-71.8205,43.9409
,,,,,,,
NC,AKQ,Camden,37029,E,ne,-76.2101,36.3902
,,,,,,,
,,,,,,,
NC,AKQ,Chowan,37041,E,ne,-76.6914,36.1513
NJ,OKX,Passaic,34031,E,ne,-74.3003,41.0337
,,,,,,,
NC,AKQ,Currituck,37053,E,ne,-75.9184,36.2197
,,,,,,,
NJ,PHI,Cape May,34009,E,ss,-74.8072,39.1519
NJ,PHI,Monmouth,34025,E,cc,-74.2257,40.259
NJ,PHI,Atlantic,34001,E,ss,-74.6766,39.4825
NJ,PHI,Ocean,34029,E,ss,-74.2988,39.9092
NJ,PHI,Salem,34033,E,ss,-75.3459,39.5873
NJ,PHI,Cumberland,34011,E,ss,-75.1099,39.3736
NJ,PHI,Warren,34041,E,nw,-74.997,40.8574
NJ,PHI,Camden,34007,E,ss,-74.9599,39.8038
NJ,PHI,Hunterdon,34019,E,nw,-74.9123,40.5672
NJ,PHI,Mercer,34021,E,cc,-74.7014,40.2833
NJ,PHI,Morris,34027,E,nn,-74.5445,40.8621
NJ,PHI,Somerset,34035,E,nn,-74.6164,40.5637
NJ,PHI,Sussex,34037,E,nw,-74.6902,41.1395
NJ,PHI,Gloucester,34015,E,ss,-75.1419,39.7173
NJ,PHI,Middlesex,34023,E,nn,-74.4113,40.4394
NJ,PHI,Burlington,34005,E,ss,-74.6679,39.8774
NM,ABQ,Los Alamos,35028,M,nc,-106.3072,35.8693
NM,ABQ,Sandoval,35043,M,nc,-106.8659,35.6887
NM,ABQ,Santa Fe,35049,M,nc,-105.9761,35.5068
NM,ABQ,Rio Arriba,35039,M,nc,-106.6931,36.5096
NM,ABQ,Socorro,35053,M,cc,-106.9303,34.0072
NM,ABQ,Torrance,35057,M,cc,-105.8508,34.6405
NM,ABQ,Valencia,35061,M,cc,-106.8091,34.7154
NM,ABQ,Bernalillo,35001,M,cc,-106.6702,35.0515
NM,ABQ,Cibola,35006,M,wc,-107.9997,34.9126
NM,ABQ,Union,35059,M,ne,-103.471,36.4818
NM,ABQ,San Juan,35045,M,nw,-108.3206,36.5085
NM,ABQ,Lincoln,35027,M,cc,-105.4592,33.7453
NM,ABQ,Catron,35003,M,wc,-108.4047,33.9153
NM,EPZ,Sierra,35051,M,sc,-107.1925,33.1305
NM,ABQ,McKinley,35031,M,wc,-108.2619,35.5806
NM,ABQ,Taos,35055,M,nc,-105.6309,36.5783
NM,ABQ,Curry,35009,M,ec,-103.3468,34.5741
NM,ABQ,De Baca,35011,M,ec,-104.412,34.3424
NM,ABQ,Guadalupe,35019,M,ec,-104.7907,34.8633
NM,ABQ,Harding,35021,M,ne,-103.8199,35.858
NM,EPZ,Luna,35029,M,sw,-107.7497,32.1822
NM,ABQ,Quay,35037,M,ec,-103.5497,35.1043
NM,ABQ,Roosevelt,35041,M,ec,-103.4802,34.0213
NM,ABQ,Chaves,35005,M,se,-104.467,33.3632
NM,MAF,Lea,35025,M,se,-103.4124,32.7922
NM,ABQ,San Miguel,35047,M,ne,-104.8159,35.4803
NM,ABQ,Colfax,35007,M,ne,-104.6468,36.6061
NM,ABQ,Mora,35033,M,ne,-104.9446,36.0099
NM,EPZ,Otero,35035,M,sc,-105.7417,32.6132
NM,EPZ,Grant,35017,M,sw,-108.3822,32.739
NM,EPZ,Hidalgo,35023,M,sw,-108.7148,31.9142
NM,EPZ,Dona Ana,35013,M,sc,-106.8328,32.3527
NM,MAF,Eddy,35015,M,se,-104.3043,32.4715
NV,REV,Churchill,32001,P,wc,-118.3356,39.5809
NV,VEFLKN,Esmeralda,32009,P,sc,-117.6324,37.7847
NV,LKN,Humboldt,32013,P,nw,-118.112,41.4068
NV,REV,Mineral,32021,P,ww,-118.4352,38.5388
NV,REV,Storey,32029,P,ww,-119.5291,39.4466
NV,REV,Pershing,32027,P,wc,-118.4044,40.4404
NV,LKN,Elko,32007,P,ne,-115.3578,41.1458
NV,LKN,White Pine,32033,P,ne,-114.9016,39.4422
NV,VEF,Clark,32003,P,ss,-115.0187,36.2145
NV,REV,Douglas,32005,P,ww,-119.6164,38.9123
NV,REV,Washoe,32031,P,ww,-119.6637,40.6639
NV,REV,Lyon,32019,P,wc,-119.189,39.018
NV,REV,Carson City,32510,P,ww,-119.7465,39.1507
NV,VEFLKN,Nye,32023,P,sc,-116.4732,38.0466
NV,VEF,Lincoln,32017,P,sc,-114.8775,37.6433
NV,LKN,Eureka,32011,P,nc,-116.2686,39.9839
NV,LKN,Lander,32015,P,nc,-117.0379,39.9338
NY,BGM,Yates,36123,E,cc,-77.1055,42.6335
NY,BUF,Allegany,36003,E,ww,-78.0276,42.2574
NY,BGM,Broome,36007,E,cc,-75.8196,42.1602
NY,BUF,Cattaraugus,36009,E,ww,-78.6789,42.2486
NY,BGM,Chemung,36015,E,cc,-76.76,42.1413
NY,BGM,Chenango,36017,E,cc,-75.6115,42.4936
NY,BGM,Cortland,36023,E,cc,-76.0702,42.595
NY,BGM,Delaware,36025,E,cc,-74.9664,42.1982
NY,BUF,Genesee,36037,E,ww,-78.1936,43.001
NY,ALY,Hamilton,36041,E,ee,-74.4974,43.6611
NY,BUF,Lewis,36049,E,cc,-75.4488,43.7847
NY,BUF,Livingston,36051,E,ww,-77.7754,42.728
NY,BGM,Madison,36053,E,cc,-75.6697,42.9129
NY,ALY,Montgomery,36057,E,ee,-74.4397,42.9023
NY,BGM,Onondaga,36067,E,cc,-76.1946,43.0058
NY,BUF,Ontario,36069,E,ww,-77.2998,42.8529
NY,OKX,Orange,36071,E,se,-74.3056,41.4022
NY,BGM,Otsego,36077,E,cc,-75.0326,42.6338
NY,OKX,Putnam,36079,E,se,-73.7495,41.4267
NY,OKX,Rockland,36087,E,se,-74.0241,41.1529
NY,ALY,Schoharie,36095,E,ec,-74.4421,42.5882
NY,BGM,Schuyler,36097,E,cc,-76.8752,42.3938
NY,BGM,Seneca,36099,E,cc,-76.8237,42.781
NY,BGM,Steuben,36101,E,cc,-77.3838,42.2678
NY,BGM,Sullivan,36105,E,cc,-74.7681,41.7164
NY,BGM,Tioga,36107,E,cc,-76.3063,42.1703
NY,BGM,Tompkins,36109,E,cc,-76.4737,42.452
NY,BUF,Wyoming,36121,E,ww,-78.2245,42.7023
NC,AKQ,Hertford,37091,E,ne,-76.7495,36.3111
NC,ILM,New Hanover,37129,E,se,-77.8921,34.1047
,,,,,,,
NC,AKQ,Pasquotank,37139,E,ne,-76.2867,36.2974
,,,,,,,
NC,ILM,Pender,37141,E,se,-77.907,34.5255
NY,BUF,Niagara,36063,E,ww,-78.7427,43.2011
NY,BUF,Wayne,36117,E,ww,-77.0292,43.1566
NY,BUF,Oswego,36075,E,cc,-76.1412,43.4261
NY,BUF,Orleans,36073,E,ww,-78.2312,43.2522
NY,BUF,Monroe,36055,E,ww,-77.6958,43.1464
,,,,,,,
NY,ALY,Washington,36115,E,ec,-73.4307,43.3137
NY,ALY,Warren,36113,E,ec,-73.846,43.561
NY,ALY,Fulton,36035,E,ee,-74.4222,43.1139
NY,BTV,Essex,36031,E,nn,-73.7727,44.1172
NY,BTV,Clinton,36019,E,nn,-73.6781,44.7462
NY,BTV,Franklin,36033,E,nn,-74.3038,44.5929
NY,BUFBGM,Cayuga,36011,E,cc,-76.5543,42.9169
NY,BGM,Oneida,36065,E,cc,-75.4359,43.2418
NY,ALY,Herkimer,36043,E,ee,-74.9626,43.4196
NY,ALY,Schenectady,36093,E,ec,-74.0585,42.8182
NY,ALY,Albany,36001,E,ec,-73.9735,42.6002
NY,ALY,Greene,36039,E,ec,-74.1227,42.2766
NY,ALY,Ulster,36111,E,ec,-74.2585,41.8881
NY,ALY,Dutchess,36027,E,ec,-73.7428,41.7652
